m/z	intensity
1506.9745	9.0
1506.98	0.0
1506.9854	0.0
1506.9908	9.0
1506.9963	0.0
1507.0725	0.0
1507.078	9.0
1507.0835	14.0
1507.0889	0.0
1507.2415	0.0
1507.2468	9.0
1507.2523	0.0
1507.3503	0.0
1507.3558	9.0
1507.3612	0.0
1507.3667	0.0
1507.3722	9.0
1507.3776	0.0
1507.3884	0.0
1507.3939	9.0
1507.3994	9.0
1507.4048	0.0
1507.4974	0.0
1507.5029	14.0
1507.5083	9.0
1507.5138	0.0
1507.5355	0.0
1507.541	9.0
1507.5465	0.0
1507.6772	0.0
1507.6826	14.0
1507.6881	0.0
1507.7098	0.0
1507.7153	9.0
1507.7208	0.0
1507.748	0.0
1507.7534	9.0
1507.7589	0.0
1507.8352	0.0
1507.8407	9.0
1507.8461	0.0
1507.9496	0.0
1507.9551	9.0
1507.9604	0.0
1507.9714	0.0
1507.9768	9.0
1507.9823	0.0
1508.064	0.0
1508.0695	9.0
1508.075	9.0
1508.0803	0.0
1508.1349	0.0
1508.1403	9.0
1508.1458	0.0
1508.2002	0.0
1508.2057	9.0
1508.2112	0.0
1508.2166	0.0
1508.222	9.0
1508.2275	0.0
1508.2601	0.0
1508.2656	9.0
1508.2711	0.0
1508.2765	9.0
1508.282	0.0
1508.2983	0.0
1508.3037	9.0
1508.3092	0.0
1508.3583	0.0
1508.3636	9.0
1508.3691	0.0
1508.6525	0.0
1508.658	9.0
1508.6635	0.0
1508.6688	14.0
1508.6743	0.0
1508.6852	0.0
1508.6907	14.0
1508.6962	9.0
1508.7015	0.0
1508.7125	0.0
1508.7179	14.0
1508.7234	0.0
1508.7288	0.0
1508.7343	9.0
1508.7397	0.0
1508.9795	0.0
1508.985	9.0
1508.9905	0.0
1509.0721	0.0
1509.0776	14.0
1509.0831	0.0
1509.0885	0.0
1509.094	9.0
1509.0994	0.0
1509.3229	0.0
1509.3284	9.0
1509.3339	0.0
1509.3447	0.0
1509.3501	14.0
1509.3556	0.0
1509.4047	0.0
1509.4102	9.0
1509.4155	0.0
1509.421	0.0
1509.4265	9.0
1509.4319	0.0
1509.6063	0.0
1509.6118	9.0
1509.6173	0.0
1509.6282	0.0
1509.6337	9.0
1509.639	0.0
1509.65	0.0
1509.6554	9.0
1509.6609	0.0
1509.6936	0.0
1509.699	14.0
1509.7045	0.0
1509.71	14.0
1509.7153	0.0
1509.748	0.0
1509.7535	9.0
1509.759	0.0
1509.8026	0.0
1509.8081	9.0
1509.8135	0.0
1509.8462	0.0
1509.8517	9.0
1509.8572	0.0
1510.0261	0.0
1510.0316	9.0
1510.037	0.0
1510.1188	0.0
1510.1243	9.0
1510.1298	0.0
1510.1406	0.0
1510.1461	9.0
1510.1515	0.0
1510.2715	0.0
1510.277	19.0
1510.2823	0.0
1510.3042	0.0
1510.3097	14.0
1510.3151	0.0
1510.3969	0.0
1510.4023	9.0
1510.4078	0.0
1510.4788	0.0
1510.4841	14.0
1510.4896	0.0
1510.6313	0.0
1510.6368	9.0
1510.6423	0.0
1510.7241	0.0
1510.7295	9.0
1510.735	0.0
1510.7405	9.0
1510.7458	0.0
1510.8932	0.0
1510.8986	9.0
1510.904	0.0
1511.0731	0.0
1511.0786	9.0
1511.084	0.0
1511.1385	0.0
1511.144	9.0
1511.1495	0.0
1511.2095	0.0
1511.215	14.0
1511.2203	0.0
1511.2585	0.0
1511.264	9.0
1511.2695	0.0
1511.4113	0.0
1511.4167	9.0
1511.4222	9.0
1511.4276	0.0
1511.6022	0.0
1511.6077	14.0
1511.6132	0.0
1511.6185	9.0
1511.624	0.0
1511.6404	0.0
1511.6459	9.0
1511.6512	0.0
1511.6731	0.0
1511.6786	9.0
1511.6841	0.0
1511.7168	0.0
1511.7222	9.0
1511.7277	0.0
1511.7659	0.0
1511.7714	19.0
1511.7767	0.0
1511.8041	0.0
1511.8094	9.0
1511.815	0.0
1511.8313	0.0
1511.8368	9.0
1511.8423	0.0
1512.0441	0.0
1512.0496	9.0
1512.055	0.0
1512.0931	0.0
1512.0986	9.0
1512.1041	0.0
1512.115	0.0
1512.1205	14.0
1512.126	0.0
1512.4861	0.0
1512.4915	9.0
1512.497	0.0
1512.5188	0.0
1512.5243	9.0
1512.5297	0.0
1512.5842	0.0
1512.5897	9.0
1512.5952	0.0
1512.6224	0.0
1512.6279	9.0
1512.6334	0.0
1512.6388	9.0
1512.6443	0.0
1512.6498	25.0
1512.6552	0.0
1512.6606	14.0
1512.6661	0.0
1512.7043	0.0
1512.7097	9.0
1512.7152	0.0
1512.737	0.0
1512.7426	9.0
1512.7479	0.0
1512.8844	0.0
1512.8899	9.0
1512.8953	0.0
1512.9717	0.0
1512.9772	9.0
1512.9827	0.0
1512.9935	0.0
1512.999	9.0
1513.0045	0.0
1513.0645	0.0
1513.07	9.0
1513.0754	0.0
1513.1901	0.0
1513.1954	9.0
1513.2009	0.0
1513.2118	0.0
1513.2173	9.0
1513.2228	0.0
1513.4847	0.0
1513.4902	9.0
1513.4957	0.0
1513.523	0.0
1513.5284	9.0
1513.5339	0.0
1513.6321	0.0
1513.6376	9.0
1513.6431	0.0
1513.6649	0.0
1513.6703	9.0
1513.6758	0.0
1513.6813	0.0
1513.6868	9.0
1513.6921	0.0
1513.725	0.0
1513.7303	9.0
1513.7358	0.0
1513.7522	0.0
1513.7577	9.0
1513.7632	0.0
1513.7686	0.0
1513.774	9.0
1513.7795	0.0
1513.9269	0.0
1513.9324	9.0
1513.9379	0.0
1514.0251	0.0
1514.0306	9.0
1514.0361	0.0
1514.0797	0.0
1514.0852	9.0
1514.0907	0.0
1514.107	0.0
1514.1125	9.0
1514.118	9.0
1514.1234	0.0
1514.2108	0.0
1514.2163	14.0
1514.2217	0.0
1514.238	0.0
1514.2435	14.0
1514.249	0.0
1514.2817	0.0
1514.2872	14.0
1514.2927	0.0
1514.38	0.0
1514.3855	9.0
1514.391	0.0
1514.4019	0.0
1514.4073	9.0
1514.4128	0.0
1514.5767	0.0
1514.582	9.0
1514.5875	0.0
1514.6257	0.0
1514.6312	9.0
1514.6367	0.0
1514.664	0.0
1514.6694	9.0
1514.6749	0.0
1514.6913	0.0
1514.6968	14.0
1514.7021	0.0
1514.7787	0.0
1514.784	9.0
1514.7896	0.0
1514.8005	0.0
1514.8059	9.0
1514.8114	0.0
1515.1555	0.0
1515.1609	9.0
1515.1664	0.0
1515.1719	9.0
1515.1774	0.0
1515.221	0.0
1515.2264	9.0
1515.2319	0.0
1515.3903	0.0
1515.3958	9.0
1515.4012	0.0
1515.4723	0.0
1515.4777	9.0
1515.4832	0.0
1515.5651	0.0
1515.5706	9.0
1515.576	9.0
1515.5814	0.0
1515.5869	9.0
1515.5924	0.0
1515.6088	0.0
1515.6143	19.0
1515.6198	0.0
1515.6251	9.0
1515.6306	0.0
1515.647	0.0
1515.6525	9.0
1515.658	0.0
1515.6688	0.0
1515.6743	14.0
1515.6798	0.0
1515.7617	0.0
1515.7672	9.0
1515.7727	0.0
1515.7836	0.0
1515.7891	9.0
1515.7946	0.0
1515.9092	0.0
1515.9147	9.0
1515.9202	0.0
1515.9802	0.0
1515.9857	9.0
1515.9912	9.0
1515.9966	0.0
1516.0076	0.0
1516.0131	9.0
1516.0184	9.0
1516.0239	0.0
1516.0403	0.0
1516.0458	9.0
1516.0513	0.0
1516.0568	14.0
1516.0621	0.0
1516.1113	0.0
1516.1168	9.0
1516.1223	0.0
1516.237	0.0
1516.2424	9.0
1516.2479	0.0
1516.2861	0.0
1516.2916	9.0
1516.2971	9.0
1516.3026	0.0
1516.379	0.0
1516.3845	9.0
1516.39	0.0
1516.5266	0.0
1516.532	9.0
1516.5375	0.0
1516.5922	0.0
1516.5977	9.0
1516.603	0.0
1516.6906	0.0
1516.6959	14.0
1516.7014	0.0
1516.7069	0.0
1516.7124	9.0
1516.7178	9.0
1516.7233	0.0
1516.7615	0.0
1516.767	9.0
1516.7725	0.0
1516.7834	0.0
1516.7888	9.0
1516.7943	0.0
1517.002	0.0
1517.0074	9.0
1517.013	0.0
1517.1003	0.0
1517.1058	9.0
1517.1112	0.0
1517.1167	9.0
1517.1222	0.0
1517.1877	0.0
1517.1932	9.0
1517.1987	0.0
1517.4666	0.0
1517.4719	9.0
1517.4774	0.0
1517.6305	0.0
1517.636	9.0
1517.6414	0.0
1517.7344	0.0
1517.7397	9.0
1517.7452	9.0
1517.7507	0.0
1517.7562	0.0
1517.7616	19.0
1517.7671	0.0
1517.7999	0.0
1517.8054	9.0
1517.8108	0.0
1517.9967	0.0
1518.0022	9.0
1518.0077	0.0
1518.0677	0.0
1518.0732	9.0
1518.0787	0.0
1518.0841	0.0
1518.0896	9.0
1518.0951	0.0
1518.1388	0.0
1518.1443	9.0
1518.1498	14.0
1518.1553	0.0
1518.2537	0.0
1518.2592	9.0
1518.2645	0.0
1518.27	0.0
1518.2755	9.0
1518.281	0.0
1518.363	0.0
1518.3684	9.0
1518.3739	0.0
1518.4504	0.0
1518.4559	9.0
1518.4614	0.0
1518.4668	9.0
1518.4723	0.0
1518.6527	0.0
1518.6582	14.0
1518.6637	0.0
1518.6746	0.0
1518.68	14.0
1518.6855	0.0
1518.7292	0.0
1518.7347	9.0
1518.7402	0.0
1518.8113	0.0
1518.8168	14.0
1518.8223	0.0
1518.9645	0.0
1518.9698	9.0
1518.9753	0.0
1519.0137	0.0
1519.019	9.0
1519.0245	0.0
1519.0902	0.0
1519.0957	9.0
1519.1011	0.0
1519.1284	0.0
1519.1339	14.0
1519.1394	0.0
1519.1886	0.0
1519.1941	9.0
1519.1996	0.0
1519.2214	0.0
1519.2269	9.0
1519.2324	0.0
1519.2488	0.0
1519.2543	9.0
1519.2598	0.0
1519.3527	0.0
1519.3582	9.0
1519.3636	0.0
1519.3855	0.0
1519.391	14.0
1519.3965	0.0
1519.4512	0.0
1519.4565	14.0
1519.462	0.0
1519.5934	0.0
1519.5988	9.0
1519.6042	0.0
1519.9652	0.0
1519.9707	9.0
1519.9762	0.0
1520.009	0.0
1520.0145	9.0
1520.02	0.0
1520.0527	0.0
1520.0582	9.0
1520.0637	0.0
1520.0692	9.0
1520.0747	0.0
1520.1184	0.0
1520.1239	9.0
1520.1294	0.0
1520.1951	0.0
1520.2004	9.0
1520.2059	0.0
1520.2388	0.0
1520.2443	9.0
1520.2498	0.0
1520.2552	9.0
1520.2606	0.0
1520.2826	0.0
1520.288	19.0
1520.2935	0.0
1520.299	9.0
1520.3044	0.0
1520.3263	0.0
1520.3318	19.0
1520.3373	0.0
1520.3428	9.0
1520.3481	0.0
1520.4083	0.0
1520.4138	9.0
1520.4193	0.0
1520.4521	0.0
1520.4576	14.0
1520.4631	0.0
1520.5835	0.0
1520.5889	9.0
1520.5944	0.0
1520.6327	0.0
1520.6382	14.0
1520.6437	0.0
1520.7367	0.0
1520.7421	9.0
1520.7476	0.0
1520.7749	0.0
1520.7804	9.0
1520.7859	0.0
1520.8953	0.0
1520.9008	9.0
1520.9062	0.0
1520.9774	0.0
1520.9829	9.0
1520.9883	0.0
1521.0103	0.0
1521.0157	9.0
1521.0211	0.0
1521.1196	0.0
1521.1251	9.0
1521.1306	0.0
1521.2126	0.0
1521.2181	9.0
1521.2236	0.0
1521.2346	0.0
1521.24	9.0
1521.2455	0.0
1521.2838	0.0
1521.2893	9.0
1521.2948	0.0
1521.3167	0.0
1521.3221	9.0
1521.3276	0.0
1521.3988	0.0
1521.4042	9.0
1521.4097	0.0
1521.4808	0.0
1521.4863	9.0
1521.4918	0.0
1521.634	0.0
1521.6395	14.0
1521.645	0.0
1521.6505	0.0
1521.656	9.0
1521.6615	0.0
1521.6669	9.0
1521.6724	0.0
1521.8257	0.0
1521.8312	9.0
1521.8365	0.0
1521.8585	0.0
1521.864	9.0
1521.8694	0.0
1521.8914	0.0
1521.8969	9.0
1521.9022	0.0
1521.9625	0.0
1521.9679	14.0
1521.9734	14.0
1521.9789	0.0
1521.9844	9.0
1521.9899	0.0
1522.0172	0.0
1522.0227	9.0
1522.0282	0.0
1522.0665	0.0
1522.0719	9.0
1522.0774	0.0
1522.1595	0.0
1522.165	9.0
1522.1705	0.0
1522.4387	0.0
1522.4442	9.0
1522.4497	0.0
1522.5044	0.0
1522.5099	9.0
1522.5154	0.0
1522.5592	0.0
1522.5647	9.0
1522.5701	0.0
1522.6194	0.0
1522.6249	14.0
1522.6304	0.0
1522.6467	0.0
1522.6522	9.0
1522.6577	0.0
1522.6796	0.0
1522.685	9.0
1522.6906	0.0
1522.7124	0.0
1522.7179	9.0
1522.7234	0.0
1522.7454	0.0
1522.7507	9.0
1522.7562	0.0
1522.7672	0.0
1522.7727	9.0
1522.7782	0.0
1522.8439	0.0
1522.8494	9.0
1522.8549	0.0
1522.915	0.0
1522.9205	9.0
1522.926	0.0
1523.0519	0.0
1523.0574	9.0
1523.0629	0.0
1523.1012	0.0
1523.1067	9.0
1523.1122	0.0
1523.1177	0.0
1523.123	9.0
1523.1285	0.0
1523.1943	0.0
1523.1997	9.0
1523.2052	0.0
1523.2382	0.0
1523.2435	9.0
1523.249	0.0
1523.2545	0.0
1523.26	9.0
1523.2655	0.0
1523.3148	0.0
1523.3202	9.0
1523.3257	0.0
1523.3312	0.0
1523.3367	9.0
1523.3422	0.0
1523.5283	0.0
1523.5338	9.0
1523.5393	0.0
1523.6598	0.0
1523.6653	14.0
1523.6708	0.0
1523.7146	0.0
1523.72	9.0
1523.7255	0.0
1523.7968	0.0
1523.8021	9.0
1523.8076	0.0
1523.8131	9.0
1523.8186	0.0
1523.961	0.0
1523.9664	9.0
1523.9719	0.0
1524.0049	0.0
1524.0103	9.0
1524.0157	0.0
1524.0815	0.0
1524.087	9.0
1524.0924	0.0
1524.202	0.0
1524.2075	9.0
1524.213	0.0
1524.328	0.0
1524.3335	9.0
1524.339	0.0
1524.4047	0.0
1524.4102	9.0
1524.4156	0.0
1524.4485	0.0
1524.454	9.0
1524.4595	0.0
1524.6458	0.0
1524.6512	9.0
1524.6567	0.0
1524.6731	0.0
1524.6786	9.0
1524.6841	14.0
1524.6896	0.0
1524.6951	14.0
1524.7006	9.0
1524.706	9.0
1524.7114	0.0
1524.8868	0.0
1524.8922	9.0
1524.8977	0.0
1524.9635	0.0
1524.969	9.0
1524.9745	0.0
1525.0073	0.0
1525.0128	14.0
1525.0183	0.0
1525.106	0.0
1525.1115	9.0
1525.117	0.0
1525.2539	0.0
1525.2594	9.0
1525.2649	0.0
1525.2704	0.0
1525.2758	14.0
1525.2812	0.0
1525.3197	0.0
1525.3251	9.0
1525.3306	0.0
1525.4019	0.0
1525.4073	9.0
1525.4128	0.0
1525.4292	0.0
1525.4347	9.0
1525.4402	0.0
1525.4567	0.0
1525.4622	9.0
1525.4677	0.0
1525.4785	0.0
1525.484	9.0
1525.4895	0.0
1525.5443	0.0
1525.5498	14.0
1525.5553	0.0
1525.6868	0.0
1525.6923	14.0
1525.6978	9.0
1525.7032	0.0
1525.7142	0.0
1525.7197	9.0
1525.7252	0.0
1525.8129	0.0
1525.8184	9.0
1525.8239	0.0
1525.8293	9.0
1525.8348	0.0
1525.8622	0.0
1525.8677	9.0
1525.8732	0.0
1525.9553	0.0
1525.9608	14.0
1525.9663	0.0
1525.9718	9.0
1525.9773	9.0
1525.9828	0.0
1526.0266	0.0
1526.0321	9.0
1526.0376	0.0
1526.1472	0.0
1526.1527	9.0
1526.1582	0.0
1526.2458	0.0
1526.2513	9.0
1526.2568	0.0
1526.2678	0.0
1526.2733	9.0
1526.2787	0.0
1526.35	0.0
1526.3555	9.0
1526.361	0.0
1526.4432	0.0
1526.4486	14.0
1526.4541	0.0
1526.679	0.0
1526.6844	9.0
1526.6898	0.0
1526.7338	0.0
1526.7393	9.0
1526.7448	0.0
1526.7611	0.0
1526.7666	9.0
1526.7721	0.0
1526.7831	0.0
1526.7886	9.0
1526.7941	0.0
1526.805	0.0
1526.8104	14.0
1526.8159	0.0
1526.8872	0.0
1526.8927	14.0
1526.8982	0.0
1526.975	0.0
1526.9805	9.0
1526.986	0.0
1527.0243	0.0
1527.0298	9.0
1527.0353	0.0
1527.0408	9.0
1527.0463	0.0
1527.1176	0.0
1527.123	9.0
1527.1284	0.0
1527.3094	0.0
1527.315	9.0
1527.3204	0.0
1527.6165	0.0
1527.622	9.0
1527.6274	0.0
1527.6384	0.0
1527.6439	9.0
1527.6494	0.0
1527.6659	0.0
1527.6713	9.0
1527.6768	0.0
1527.6823	9.0
1527.6877	0.0
1527.7975	0.0
1527.803	14.0
1527.8085	0.0
1527.814	19.0
1527.8193	0.0
1527.8743	0.0
1527.8798	9.0
1527.8853	0.0
1527.9016	0.0
1527.9071	9.0
1527.9126	0.0
1527.962	0.0
1527.9674	9.0
1527.9729	0.0
1528.1265	0.0
1528.132	9.0
1528.1375	0.0
1528.1484	0.0
1528.1539	9.0
1528.1594	9.0
1528.1649	0.0
1528.4117	0.0
1528.4172	9.0
1528.4227	0.0
1528.4447	0.0
1528.4501	9.0
1528.4556	0.0
1528.675	0.0
1528.6805	9.0
1528.686	0.0
1528.697	0.0
1528.7025	9.0
1528.708	0.0
1528.7134	9.0
1528.7189	0.0
1528.7408	0.0
1528.7463	9.0
1528.7518	0.0
1528.7683	0.0
1528.7738	9.0
1528.7793	0.0
1528.8286	0.0
1528.8341	9.0
1528.8396	0.0
1528.9054	0.0
1528.9109	9.0
1528.9164	0.0
1528.9493	0.0
1528.9548	9.0
1528.9603	0.0
1528.9658	9.0
1528.9713	0.0
1529.0206	0.0
1529.0261	9.0
1529.0316	0.0
1529.0865	0.0
1529.0919	9.0
1529.0974	0.0
1529.1688	0.0
1529.1743	9.0
1529.1798	0.0
1529.1853	9.0
1529.1907	0.0
1529.2346	0.0
1529.2401	14.0
1529.2456	0.0
1529.2566	0.0
1529.2621	9.0
1529.2676	0.0
1529.487	0.0
1529.4926	9.0
1529.498	0.0
1529.5913	0.0
1529.5968	9.0
1529.6023	0.0
1529.6571	0.0
1529.6626	9.0
1529.6681	0.0
1529.6736	14.0
1529.6791	9.0
1529.6846	0.0
1529.6956	0.0
1529.701	9.0
1529.7065	9.0
1529.712	0.0
1529.7943	0.0
1529.7998	9.0
1529.8053	0.0
1529.8547	0.0
1529.8602	9.0
1529.8656	0.0
1529.9535	0.0
1529.959	9.0
1529.9645	0.0
1530.0742	0.0
1530.0797	9.0
1530.0852	0.0
1530.1182	0.0
1530.1235	9.0
1530.129	14.0
1530.1345	0.0
1530.2059	0.0
1530.2114	9.0
1530.2169	0.0
1530.2717	0.0
1530.2772	9.0
1530.2827	0.0
1530.2882	0.0
1530.2937	9.0
1530.2992	0.0
1530.3816	0.0
1530.3871	9.0
1530.3926	0.0
1530.5133	0.0
1530.5188	9.0
1530.5243	0.0
1530.6395	0.0
1530.645	9.0
1530.6505	0.0
1530.667	0.0
1530.6725	9.0
1530.678	0.0
1530.689	0.0
1530.6945	14.0
1530.7	0.0
1530.9031	0.0
1530.9086	9.0
1530.9141	0.0
1531.0403	0.0
1531.0458	9.0
1531.0513	0.0
1531.0568	14.0
1531.0623	0.0
1531.0897	0.0
1531.0952	9.0
1531.1007	0.0
1531.1172	0.0
1531.1227	9.0
1531.1282	0.0
1531.172	0.0
1531.1775	9.0
1531.183	0.0
1531.2324	0.0
1531.2379	9.0
1531.2434	0.0
1531.2654	0.0
1531.2709	9.0
1531.2764	0.0
1531.485	0.0
1531.4905	9.0
1531.496	0.0
1531.5894	0.0
1531.5948	9.0
1531.6003	0.0
1531.6278	0.0
1531.6333	14.0
1531.6387	9.0
1531.6442	0.0
1531.6826	0.0
1531.6881	9.0
1531.6936	9.0
1531.6991	0.0
1531.7101	0.0
1531.7156	9.0
1531.7211	0.0
1531.754	0.0
1531.7595	9.0
1531.765	0.0
1531.7815	0.0
1531.787	14.0
1531.7925	9.0
1531.798	0.0
1531.8254	0.0
1531.8309	9.0
1531.8364	0.0
1532.0011	0.0
1532.0066	9.0
1532.0121	0.0
1532.0396	0.0
1532.045	9.0
1532.0505	0.0
1532.056	9.0
1532.0615	0.0
1532.122	0.0
1532.1274	9.0
1532.1329	0.0
1532.2043	0.0
1532.2098	9.0
1532.2153	0.0
1532.2538	0.0
1532.2593	9.0
1532.2648	0.0
1532.3966	0.0
1532.4021	9.0
1532.4076	0.0
1532.4406	0.0
1532.446	14.0
1532.4515	0.0
1532.49	0.0
1532.4955	9.0
1532.501	0.0
1532.5284	0.0
1532.5339	9.0
1532.5394	0.0
1532.5504	0.0
1532.5559	9.0
1532.5614	0.0
1532.6438	0.0
1532.6493	9.0
1532.6548	0.0
1532.6658	0.0
1532.6713	14.0
1532.6768	0.0
1532.6987	0.0
1532.7042	9.0
1532.7097	0.0
1532.7152	14.0
1532.7207	0.0
1532.7262	9.0
1532.7317	0.0
1532.858	0.0
1532.8635	9.0
1532.869	0.0
1533.0448	0.0
1533.0503	9.0
1533.0558	0.0
1533.1217	0.0
1533.1272	9.0
1533.1327	0.0
1533.2975	0.0
1533.303	9.0
1533.3085	0.0
1533.3195	0.0
1533.325	9.0
1533.3304	0.0
1533.3689	0.0
1533.3744	9.0
1533.3799	0.0
1533.5172	0.0
1533.5227	9.0
1533.5282	0.0
1533.5612	0.0
1533.5667	9.0
1533.5721	0.0
1533.6216	0.0
1533.6271	9.0
1533.6326	0.0
1533.6655	0.0
1533.671	9.0
1533.6765	9.0
1533.682	0.0
1533.7095	0.0
1533.715	9.0
1533.7206	0.0
1533.7261	0.0
1533.7316	9.0
1533.737	0.0
1533.8524	0.0
1533.8579	9.0
1533.8634	0.0
1533.8854	0.0
1533.8909	9.0
1533.8964	0.0
1534.0062	0.0
1534.0117	9.0
1534.0172	0.0
1534.0942	0.0
1534.0997	9.0
1534.1052	0.0
1534.1272	0.0
1534.1327	9.0
1534.1382	0.0
1534.1547	0.0
1534.1602	9.0
1534.1656	0.0
1534.3524	0.0
1534.358	9.0
1534.3635	0.0
1534.5173	0.0
1534.5228	9.0
1534.5283	0.0
1534.5448	0.0
1534.5503	9.0
1534.5558	0.0
1534.5999	0.0
1534.6053	9.0
1534.6108	0.0
1534.6163	9.0
1534.6218	0.0
1534.6328	0.0
1534.6383	9.0
1534.6438	9.0
1534.6493	9.0
1534.6548	0.0
1534.7262	0.0
1534.7317	9.0
1534.7372	0.0
1534.7592	0.0
1534.7646	14.0
1534.7701	0.0
1534.7977	0.0
1534.8032	9.0
1534.8087	0.0
1534.8582	0.0
1534.8636	9.0
1534.8691	0.0
1535.078	0.0
1535.0835	14.0
1535.089	0.0
1535.0945	0.0
1535.1	9.0
1535.1055	0.0
1535.1495	0.0
1535.155	9.0
1535.1605	0.0
1535.221	0.0
1535.2264	9.0
1535.2319	0.0
1535.2539	0.0
1535.2594	9.0
1535.2649	0.0
1535.309	0.0
1535.3145	9.0
1535.32	9.0
1535.3254	9.0
1535.3309	0.0
1535.4958	0.0
1535.5013	9.0
1535.5068	0.0
1535.5123	9.0
1535.5178	0.0
1535.5343	0.0
1535.5398	9.0
1535.5453	0.0
1535.5892	0.0
1535.5948	9.0
1535.6003	0.0
1535.6113	0.0
1535.6168	9.0
1535.6223	0.0
1535.6278	0.0
1535.6333	9.0
1535.6388	0.0
1535.6443	9.0
1535.6498	0.0
1535.6553	9.0
1535.6608	0.0
1535.6663	9.0
1535.6718	0.0
1535.7047	0.0
1535.7102	19.0
1535.7157	0.0
1535.7433	0.0
1535.7488	9.0
1535.7543	0.0
1535.8147	0.0
1535.8202	9.0
1535.8257	0.0
1535.9192	0.0
1535.9247	9.0
1535.9302	0.0
1535.9357	0.0
1535.9412	9.0
1535.9467	0.0
1535.9521	0.0
1535.9576	9.0
1535.9631	0.0
1536.0621	0.0
1536.0676	9.0
1536.0731	0.0
1536.0896	0.0
1536.0952	9.0
1536.1007	0.0
1536.1447	0.0
1536.1501	9.0
1536.1556	0.0
1536.2656	0.0
1536.2711	14.0
1536.2766	0.0
1536.3151	0.0
1536.3207	9.0
1536.3262	0.0
1536.3481	0.0
1536.3536	9.0
1536.3591	0.0
1536.3976	0.0
1536.4031	9.0
1536.4086	0.0
1536.4141	0.0
1536.4196	9.0
1536.4252	0.0
1536.5297	0.0
1536.5352	9.0
1536.5406	0.0
1536.6285	0.0
1536.6342	19.0
1536.6396	0.0
1536.6451	9.0
1536.6506	0.0
1536.8431	0.0
1536.8486	9.0
1536.8541	0.0
1537.0741	0.0
1537.0796	14.0
1537.0851	0.0
1537.1072	0.0
1537.1127	9.0
1537.1182	9.0
1537.1237	0.0
1537.1676	0.0
1537.1731	9.0
1537.1786	14.0
1537.1841	0.0
1537.4427	0.0
1537.4482	9.0
1537.4537	0.0
1537.5417	0.0
1537.5472	9.0
1537.5527	0.0
1537.6023	0.0
1537.6078	9.0
1537.6133	14.0
1537.6188	0.0
1537.6243	0.0
1537.6298	9.0
1537.6353	0.0
1537.6572	0.0
1537.6627	9.0
1537.6682	0.0
1537.6903	0.0
1537.6958	9.0
1537.7013	0.0
1537.7783	0.0
1537.7838	9.0
1537.7893	0.0
1537.8223	0.0
1537.8278	9.0
1537.8334	0.0
1537.8608	0.0
1537.8663	9.0
1537.8718	0.0
1538.1139	0.0
1538.1194	9.0
1538.125	0.0
1538.1909	0.0
1538.1965	9.0
1538.202	0.0
1538.5872	0.0
1538.5927	9.0
1538.5981	0.0
1538.6753	0.0
1538.6808	14.0
1538.6863	0.0
1538.7413	0.0
1538.7468	9.0
1538.7523	0.0
1538.8019	0.0
1538.8074	9.0
1538.8129	0.0
1538.8293	0.0
1538.8348	9.0
1538.8403	0.0
1538.989	0.0
1538.9945	9.0
1539.0	0.0
1539.0825	0.0
1539.088	9.0
1539.0935	0.0
1539.1046	0.0
1539.1101	9.0
1539.1156	0.0
1539.1321	0.0
1539.1376	9.0
1539.1431	0.0
1539.1707	0.0
1539.1761	9.0
1539.1816	14.0
1539.1871	0.0
1539.2036	0.0
1539.2091	9.0
1539.2146	0.0
1539.2367	0.0
1539.2422	14.0
1539.2477	0.0
1539.2697	0.0
1539.2751	9.0
1539.2808	0.0
1539.3027	0.0
1539.3082	9.0
1539.3137	0.0
1539.3743	0.0
1539.3798	9.0
1539.3853	0.0
1539.3964	0.0
1539.4019	9.0
1539.4073	0.0
1539.5945	0.0
1539.6	9.0
1539.6055	0.0
1539.6771	0.0
1539.6826	9.0
1539.6881	0.0
1539.6936	0.0
1539.6991	14.0
1539.7046	0.0
1539.7211	0.0
1539.7266	14.0
1539.7322	0.0
1539.8257	0.0
1539.8312	14.0
1539.8367	0.0
1539.8752	0.0
1539.8807	14.0
1539.8862	9.0
1539.8917	0.0
1539.9524	0.0
1539.9579	9.0
1539.9634	0.0
1539.9689	9.0
1539.9744	0.0
1540.0349	0.0
1540.0404	9.0
1540.0459	0.0
1540.1616	0.0
1540.1671	9.0
1540.1726	0.0
1540.1781	0.0
1540.1836	9.0
1540.1891	0.0
1540.4259	0.0
1540.4314	9.0
1540.4369	0.0
1540.5746	0.0
1540.5801	9.0
1540.5856	0.0
1540.7673	0.0
1540.7728	9.0
1540.7783	0.0
1541.0206	0.0
1541.0261	9.0
1541.0317	0.0
1541.0482	0.0
1541.0537	9.0
1541.0592	0.0
1541.0647	9.0
1541.0702	0.0
1541.1309	0.0
1541.1364	9.0
1541.1418	0.0
1541.1804	0.0
1541.1859	9.0
1541.1914	0.0
1541.274	0.0
1541.2795	9.0
1541.285	0.0
1541.2905	9.0
1541.296	0.0
1541.3016	0.0
1541.3071	9.0
1541.3126	0.0
1541.3291	0.0
1541.3346	9.0
1541.3401	0.0
1541.4503	0.0
1541.4558	9.0
1541.4613	0.0
1541.4668	0.0
1541.4723	9.0
1541.4779	0.0
1541.4999	0.0
1541.5054	9.0
1541.5109	0.0
1541.6542	0.0
1541.6597	9.0
1541.6652	0.0
1541.7368	0.0
